tract,med_hh_income,med_hh_income_universe,ami_category,below_med_income,below_60pct_med_income,below_moderate_income,sup_dist,csa,spa,ESRI_OID,Shape__Area,Shape__Length
06037212620,43862,1789,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Koreatown,SPA 4 - Metro,5516,3112104.20898438,7947.75922029688
06037212701,78370,846,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Country Club Park,SPA 4 - Metro,5517,5137695.23046875,10446.1224169919
06037212702,97619,1382,Low Income,Yes,No,Yes,District 2,Los Angeles - Country Club Park,SPA 4 - Metro,5518,9432433.52832031,13436.740666892
06037212800,83125,1342,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Country Club Park,SPA 4 - Metro,5519,8454048.38867188,11698.3897557199
06037212900,65577,1408,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Country Club Park,SPA 4 - Metro,5520,3940299.24804688,8740.43958537966
06037213100,57783,1098,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Koreatown,SPA 4 - Metro,5521,5781514.45214844,10486.3002784647
06037213201,41987,1702,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Koreatown,SPA 4 - Metro,5522,3589230.66113281,8182.67688754627
06037213202,65956,1198,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Koreatown,SPA 4 - Metro,5523,3637201.02832031,8141.4350813002
06037213310,64405,948,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Koreatown,SPA 4 - Metro,5524,3346140.25,7793.97104092556
06037213320,37120,941,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - Koreatown,SPA 4 - Metro,5525,3380926.98242188,7845.38107029361
06037213401,51875,1645,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Pico-Union,SPA 4 - Metro,5526,2108256.96289062,6326.46337596502
06037213402,50139,1708,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Pico-Union,SPA 4 - Metro,5527,4220536.42578125,8304.77577150447
06037214000,134167,1240,Above Moderate Income,No,No,No,District 3,Los Angeles - Melrose,SPA 4 - Metro,5528,10878898.9863281,13349.8320339362
06037214100,157188,1790,Above Moderate Income,No,No,No,District 2,Los Angeles - Hancock Park,SPA 4 - Metro,5529,11954015.6572266,14119.4358302839
06037214400,100792,1705,Low Income,No,No,Yes,District 3,Los Angeles - Melrose,SPA 4 - Metro,5530,3705387.51660156,7957.45597765391
06037214501,111875,1677,Moderate Income,No,No,Yes,District 2,Los Angeles - Park La Brea,SPA 4 - Metro,5531,8104648.12695312,13972.6234377612
06037214503,92431,1565,Low Income,Yes,No,Yes,District 2,Los Angeles - Park La Brea,SPA 4 - Metro,5532,2452371.02832031,6833.36290633652
06037214504,104435,1670,Low Income,No,No,Yes,District 2,Los Angeles - Park La Brea,SPA 4 - Metro,5533,1310617.07519531,5783.53830056755
06037214505,85147,916,Low Income,Yes,No,Yes,District 2,Los Angeles - Park La Brea,SPA 4 - Metro,5534,1510257.35742188,6781.70002442472
06037214600,118477,1284,Above Moderate Income,No,No,No,District 3,Los Angeles - Carthay,SPA 4 - Metro,5535,6255496.01660156,10110.4666923341
06037214700,120462,1287,Above Moderate Income,No,No,No,District 3,Los Angeles - Carthay,SPA 4 - Metro,5536,6384452.13671875,10225.8203051479
06037214800,94229,1469,Low Income,Yes,No,Yes,District 3,Los Angeles - Carthay,SPA 4 - Metro,5537,6204448.75488281,11233.3139801769
06037214902,117614,1532,Moderate Income,No,No,Yes,District 3,Los Angeles - Carthay,SPA 4 - Metro,5538,5572430.15039062,9450.67917207185
06037214903,62583,1101,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Carthay,SPA 4 - Metro,5539,1465902.78417969,5280.13671052544
06037214904,121439,924,Above Moderate Income,No,No,No,District 3,Los Angeles - Carthay,SPA 4 - Metro,5540,1828968.39941406,5357.67428772174
06037215101,87731,1943,Low Income,Yes,No,Yes,District 2,Los Angeles - Miracle Mile,SPA 4 - Metro,5541,3809331.64746094,10263.4839015935
06037215102,102191,2150,Low Income,No,No,Yes,District 2,Los Angeles - Miracle Mile,SPA 4 - Metro,5542,2874435.63964844,7853.98922940437
06037216100,157917,1021,Above Moderate Income,No,No,No,District 2,Los Angeles - Miracle Mile,SPA 4 - Metro,5543,7258622.61328125,11137.2282597637
06037216201,112798,1462,Moderate Income,No,No,Yes,District 2,Los Angeles - Miracle Mile,SPA 4 - Metro,5544,4885807.69042969,10090.456567382
06037216202,81875,1445,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Miracle Mile,SPA 4 - Metro,5545,5435377.36621094,10155.3357717647
06037216301,97282,631,Low Income,Yes,No,Yes,District 2,Los Angeles - Miracle Mile,SPA 4 - Metro,5546,6049546.78808594,11309.8163204585
06037216302,96477,1744,Low Income,Yes,No,Yes,District 2,Los Angeles - Miracle Mile,SPA 4 - Metro,5547,7612845.06640625,11326.8620361775
06037216401,93229,1792,Low Income,Yes,No,Yes,District 3,Los Angeles - South Carthay,SPA 5 - West,5548,4453771.9296875,8573.05090459975
06037216402,99213,1216,Low Income,No,No,Yes,District 3,Los Angeles - South Carthay,SPA 5 - West,5549,2454486.62109375,6352.5598411435
06037216700,111645,1565,Moderate Income,No,No,Yes,District 2,Los Angeles - Crestview,SPA 4 - Metro,5550,8359985.12792969,11708.3886180848
06037216800,128059,1425,Above Moderate Income,No,No,No,District 2,Los Angeles - South Carthay,SPA 4 - Metro,5551,7970666.09863281,11541.4351311158
06037216901,106579,1246,Low Income,No,No,Yes,District 2,Los Angeles - Mid-city,SPA 4 - Metro,5552,7529393.078125,12049.5740176066
06037216902,82986,1129,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Mid-city,SPA 4 - Metro,5553,4207215.77734375,9158.06543066756
06037217001,126250,1053,Above Moderate Income,No,No,No,District 3,Los Angeles - Crestview,SPA 5 - West,5554,5932737.09375,10781.4916671573
06037217002,104095,2103,Low Income,No,No,Yes,District 3,Los Angeles - Crestview,SPA 5 - West,5555,8310430.75878906,11537.2574729411
06037217101,126250,925,Above Moderate Income,No,No,No,District 2,Los Angeles - Mid-city,SPA 4 - Metro,5556,4274959.8828125,9355.77992590074
06037217102,106587,1216,Low Income,No,No,Yes,District 2,Los Angeles - Mid-city,SPA 4 - Metro,5557,5389199.59570312,9500.85044338073
06037217200,79338,1695,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Mid-city,SPA 4 - Metro,5558,9910637.51757812,15000.9252381641
06037218110,48264,1177,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Victoria Park,SPA 4 - Metro,5559,6462720.51074219,12750.5845119007
06037218120,46586,1348,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Victoria Park,SPA 4 - Metro,5560,4789315.24316406,8883.8412423337
06037218210,58326,1255,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - St Elmo Village,SPA 4 - Metro,5561,4174755.20800781,8767.26244563719
06037218220,71964,1486,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Lafayette Square,SPA 4 - Metro,5562,7202036.96386719,11673.2442683016
06037218300,64234,2113,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Cloverdale/Cochran,SPA 4 - Metro,5563,9721211.26367188,17303.9296005537
06037218400,98281,1345,Low Income,No,No,Yes,District 2,Los Angeles - Cloverdale/Cochran,SPA 6 - South,5564,6980031.2734375,12172.1275600393
06037218500,76481,968,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Cloverdale/Cochran,SPA 6 - South,5565,5644938.33984375,10970.1771907018
06037218600,77554,1096,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Longwood,SPA 6 - South,5566,4579166.22363281,8896.78694256187
06037218701,57705,816,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Wellington Square,SPA 6 - South,5567,5970334.19140625,10677.0864637023
06037218702,61856,843,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Wellington Square,SPA 6 - South,5568,3863251.22070312,10277.6897063698
06037218800,52667,939,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - West Adams,SPA 6 - South,5569,4408954.66992188,9003.4607421164
06037218900,62128,2136,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - West Adams,SPA 6 - South,5570,7590636.38964844,11501.1401512322
06037219010,91518,1013,Low Income,Yes,No,Yes,District 2,Los Angeles - Jefferson Park,SPA 6 - South,5571,4746129.56640625,9379.45113561766
06037219020,64180,1290,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Jefferson Park,SPA 6 - South,5572,7814189.0703125,11235.000575092
06037219300,62188,1433,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Crenshaw District,SPA 6 - South,5573,7032522.35839844,11229.4922975579
06037219500,105625,810,Low Income,No,No,Yes,District 2,Los Angeles - Crenshaw District,SPA 6 - South,5574,5980859.90625,10424.0370712202
06037219700,72685,1338,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Exposition,SPA 6 - South,5575,11747848.2226562,16573.5447508424
06037219800,69536,967,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Alsace,SPA 6 - South,5576,4802367.25195312,9731.28589862795
06037219901,68544,1626,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Alsace,SPA 6 - South,5577,5688670.42382812,10072.6276677243
06037219902,104890,1363,Low Income,No,No,Yes,District 2,Los Angeles - Alsace,SPA 6 - South,5578,8665149.89550781,13255.3885905399
06037220000,53500,2210,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Crenshaw District,SPA 6 - South,5579,10481820.828125,12777.3961812482
06037220100,66821,1083,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Baldwin Hills,SPA 6 - South,5580,10553580.6259766,16872.2625538817
06037221110,46234,1055,Very Low Income,Yes,Yes,Yes,District 1,Los Angeles - Pico-Union,SPA 4 - Metro,5581,2543189.47851562,6917.1421829759
06037221120,47368,752,Very Low Income,Yes,Yes,Yes,District 1,Los Angeles - Pico-Union,SPA 4 - Metro,5582,3461839.03417969,7508.70218597605
06037221210,68388,869,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Harvard Heights,SPA 4 - Metro,5583,3886574.74902344,8400.44834580638
06037221220,52431,931,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Harvard Heights,SPA 4 - Metro,5584,7061620.80078125,10517.0065866957
06037221302,37285,1175,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - Harvard Heights,SPA 4 - Metro,5585,4979090.125,10182.9978284678
06037221303,52560,717,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Harvard Heights,SPA 4 - Metro,5586,2529230.91113281,6479.80207836699
06037221304,54620,1137,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Harvard Heights,SPA 4 - Metro,5587,2439438.50097656,6306.02757861075
06037221401,54196,1217,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - West Adams,SPA 6 - South,5588,5807308.30273438,9622.08414883721
06037221402,52313,967,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - West Adams,SPA 6 - South,5589,5758103.04101562,12851.787555696
06037221500,41908,1165,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - West Adams,SPA 6 - South,5590,4097488.70703125,8382.65571532391
06037221601,58125,962,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - West Adams,SPA 6 - South,5591,3980776.45996094,8298.42599460866
06037221602,51821,794,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - West Adams,SPA 6 - South,5592,5577270.453125,11987.0771425261
06037221710,49848,889,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - West Adams,SPA 6 - South,5593,3536802.52441406,8105.21943524623
06037221810,31815,901,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - University Park,SPA 6 - South,5594,3275873.11621094,7474.75421107157
06037221820,26236,969,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - University Park,SPA 6 - South,5595,2200173.89160156,5840.16270613055
06037221900,26421,932,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - University Park,SPA 6 - South,5596,4403034.38769531,10551.9909206486
06037222001,72269,949,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Exposition Park,SPA 6 - South,5597,5104919.04785156,9152.50879239103
06037222002,70127,1426,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Exposition Park,SPA 6 - South,5598,7060516.01269531,10841.46998371
06037222100,63458,1191,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Adams-Normandie,SPA 6 - South,5599,5152775.11523438,10486.6220182501
06037222200,59907,1318,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Adams-Normandie,SPA 6 - South,5600,5186450.16796875,10532.8428543884
06037222500,72316,1229,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Exposition Park,SPA 6 - South,5601,7020978.22851562,10605.3247975699
06037222600,52054,1621,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Exposition Park,SPA 6 - South,5602,7012275.47460938,10584.9862602717
06037222700,51250,177,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Exposition Park,SPA 6 - South,5603,9012061.97558594,13506.6237253263
06037224010,37647,1706,Extremely Low Income,Yes,Yes,Yes,District 1,Los Angeles - Downtown,SPA 4 - Metro,5604,8935641.59667969,13793.1618050676
06037224020,30647,936,Extremely Low Income,Yes,Yes,Yes,District 1,Los Angeles - Downtown,SPA 4 - Metro,5605,13274685.3974609,15194.745406514
06037224200,54032,752,Very Low Income,Yes,Yes,Yes,District 1,Los Angeles - Pico-Union,SPA 4 - Metro,5606,4048361.07226562,8617.78577663369
06037224310,62632,588,Very Low Income,Yes,Yes,Yes,District 1,Los Angeles - Pico-Union,SPA 4 - Metro,5607,1829472.24023438,6639.97881226274
06037224320,35375,1115,Extremely Low Income,Yes,Yes,Yes,District 1,Los Angeles - Pico-Union,SPA 4 - Metro,5608,3148559.90722656,8337.93360619879
06037224410,33214,1016,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - University Park,SPA 6 - South,5609,4725219.91308594,10260.6753657762
06037224420,25725,894,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - University Park,SPA 6 - South,5610,3967094.94433594,8686.50040224515
06037224600,51765,776,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - University Park,SPA 6 - South,5611,7717302.546875,11199.3118817495
06037224701,38098,401,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - University Park,SPA 6 - South,5612,2557086.49902344,7567.39963666467
06037224702,11270,718,Acutely Low Income,Yes,Yes,Yes,District 2,Los Angeles - University Park,SPA 6 - South,5613,4249936.35351562,9717.86746360709
06037226001,34318,598,Extremely Low Income,Yes,Yes,Yes,District 1,Los Angeles - Wholesale District,SPA 4 - Metro,5614,11262506.0917969,19000.4917544777
06037226002,51917,1209,Very Low Income,Yes,Yes,Yes,District 1,Los Angeles - Wholesale District,SPA 4 - Metro,5615,27454967.0927734,21360.5903720665
06037226410,41563,835,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - Central,SPA 6 - South,5616,3020288.66699219,7061.80101743721
06037226420,45840,1307,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Central,SPA 6 - South,5617,4595354.35449219,8778.891444868
06037226701,51667,610,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Central,SPA 6 - South,5618,4036350.89941406,9176.57226799392
06037226702,66732,867,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Central,SPA 6 - South,5619,4406073.59570312,11981.4299516603
06037227010,50410,1079,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Central,SPA 6 - South,5620,6216997.72265625,11488.3572439061
06037227020,70575,771,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Central,SPA 6 - South,5621,4614952.89453125,8995.56467291107
06037228100,49291,1147,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Vernon Central,SPA 6 - South,5622,10984093.9179688,14969.7427789219
06037228210,47500,948,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Central,SPA 6 - South,5623,4507252.90136719,9082.69698037547
06037228220,47269,1017,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Vernon Central,SPA 6 - South,5624,3933562.86523438,9102.1190023746
06037228310,43676,1118,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Central,SPA 6 - South,5625,5963185.01757812,10969.7939622294
06037228320,54375,749,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Vernon Central,SPA 6 - South,5626,3529045.54101562,9981.91344690423
06037228410,49153,716,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Central,SPA 6 - South,5627,2993552.68164062,7099.98028400651
06037228420,78750,662,Low Income,Yes,Yes,Yes,District 2,Los Angeles - South Park,SPA 6 - South,5628,2985814.79589844,7921.09523617572
06037228500,43194,1180,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - South Park,SPA 6 - South,5629,4884458.17480469,9075.60805820838
06037228600,52083,1073,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Vernon Central,SPA 6 - South,5630,5686621.625,9583.53107138211
06037228710,69333,996,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Vernon Central,SPA 6 - South,5631,4362081.15136719,9256.62522039245
06037228720,58680,1139,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Vernon Central,SPA 6 - South,5632,4355249.90625,9244.49435759766
06037228800,56282,1240,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Vernon Central,SPA 6 - South,5633,9091598.73925781,12294.3884741704
06037228900,36923,916,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - Vernon Central,SPA 6 - South,5634,5560833.44042969,9591.92022175632
06037229100,58906,1092,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Vernon Central,SPA 6 - South,5635,5110877.33496094,9150.04885697756
06037229200,48140,1144,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Vernon Central,SPA 6 - South,5636,4777352.96484375,8918.16082521378
06037229300,57013,1363,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - South Park,SPA 6 - South,5637,5361360.49316406,9403.79906802314
06037229410,62907,839,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - South Park,SPA 6 - South,5638,5839057.29296875,9706.98716421396
06037229420,61528,1004,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Vernon Central,SPA 6 - South,5639,6294942.09765625,10050.5319248621
06037231100,46806,658,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Exposition Park,SPA 6 - South,5640,9467086.08691406,12847.4099044822
06037231210,45560,1218,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Exposition Park,SPA 6 - South,5641,3444734.5546875,7919.44201880278
06037231220,35319,1367,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - Exposition Park,SPA 6 - South,5642,10408962.8388672,13170.3888471452
06037231301,54464,792,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Exposition Park,SPA 6 - South,5643,2518039.38378906,7081.84267521166
06037231302,59003,805,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Exposition Park,SPA 6 - South,5644,4559947.97558594,10645.1700794788
06037231400,54872,1466,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Exposition Park,SPA 6 - South,5645,6683376.84863281,10350.6265418402
06037231500,90375,1504,Low Income,Yes,No,Yes,District 2,Los Angeles - West Vernon,SPA 6 - South,5646,9886748.92578125,12797.0484056493
06037231601,78777,744,Low Income,Yes,Yes,Yes,District 2,Los Angeles - West Vernon,SPA 6 - South,5647,3446476.84667969,7853.76348201663
06037231602,75588,632,Low Income,Yes,Yes,Yes,District 2,Los Angeles - West Vernon,SPA 6 - South,5648,3395683.69824219,7818.01294974355
06037231603,64423,760,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - West Vernon,SPA 6 - South,5649,3442922.35449219,7867.47880129541
06037231710,43750,1185,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - West Vernon,SPA 6 - South,5650,3484295.73632812,7941.43613909737
06037231720,47589,1514,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - West Vernon,SPA 6 - South,5651,5082200.78808594,9119.79389240225
06037231800,56623,1372,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - South Park,SPA 6 - South,5652,5600675.42773438,9533.12603473679
06037231901,88702,785,Low Income,Yes,No,Yes,District 2,Los Angeles - South Park,SPA 6 - South,5653,2588562.6015625,6562.28611674277
06037231902,34279,783,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - South Park,SPA 6 - South,5654,3443782.55664062,9939.81126345454
