tract,med_hh_income,med_hh_income_universe,ami_category,below_med_income,below_60pct_med_income,below_moderate_income,sup_dist,csa,spa,ESRI_OID,Shape__Area,Shape__Length
6037261103,230602.0,739,Above Moderate Income,No,No,No,District 3,Los Angeles - Beverly Crest,SPA 5 - West,5754,22597179.5595703,25395.6469698774
6037261104,186765.0,714,Above Moderate Income,No,No,No,District 3,Los Angeles - Beverly Crest,SPA 5 - West,5755,49580283.8720703,40730.7261494754
6037261200,194917.0,1677,Above Moderate Income,No,No,No,District 3,Los Angeles - Beverly Crest,SPA 5 - West,5756,82038321.5410156,56064.1652330753
6037262100,238250.0,1074,Above Moderate Income,No,No,No,District 3,Los Angeles - Bel Air,SPA 5 - West,5757,94268460.6650391,66231.9380289635
6037262200,192588.0,1834,Above Moderate Income,No,No,No,District 3,Los Angeles - Bel Air,SPA 5 - West,5758,92556288.2451172,51023.0312402248
6037262301,250001.0,882,Above Moderate Income,No,No,No,District 3,Los Angeles - Brentwood,SPA 5 - West,5759,140668877.107422,70786.5567885499
6037262302,191316.0,1334,Above Moderate Income,No,No,No,District 3,Los Angeles - Brentwood,SPA 5 - West,5760,33189565.1259766,31673.588283253
6037262303,244450.0,1035,Above Moderate Income,No,No,No,District 3,Los Angeles - Brentwood,SPA 5 - West,5761,27867591.1425781,27207.2435378344
6037262400,250001.0,1081,Above Moderate Income,No,No,No,District 3,Los Angeles - Mandeville Canyon,SPA 5 - West,5762,121143587.916992,72274.4100668943
6037262501,250001.0,1362,Above Moderate Income,No,No,No,District 3,Los Angeles - Pacific Palisades,SPA 5 - West,5763,17477545.7080078,19392.9434073478
6037262601,250001.0,1273,Above Moderate Income,No,No,No,District 3,Los Angeles - Palisades Highlands,SPA 5 - West,5764,39178592.9609375,34168.3597573382
6037262604,159079.0,2222,Above Moderate Income,No,No,No,District 3,Los Angeles - Pacific Palisades,SPA 5 - West,5765,60968352.4326172,50692.9384565978
6037262704,159219.0,1579,Above Moderate Income,No,No,No,District 3,Los Angeles - Pacific Palisades,SPA 5 - West,5766,19521291.0205078,24493.0501348915
6037262706,163643.0,1280,Above Moderate Income,No,No,No,District 3,Los Angeles - Pacific Palisades,SPA 5 - West,5767,23157872.0234375,21210.2058288915
6037262802,159353.0,1561,Above Moderate Income,No,No,No,District 3,Los Angeles - Pacific Palisades,SPA 5 - West,5768,35627253.8730469,36744.7046863434
6037264000,205227.0,1254,Above Moderate Income,No,No,No,District 3,Los Angeles - Brentwood,SPA 5 - West,5769,20114439.1982422,22839.6036538763
6037264102,167188.0,1686,Above Moderate Income,No,No,No,District 3,Los Angeles - Brentwood,SPA 5 - West,5770,4343038.61425781,10171.0810124122
6037264103,151563.0,1623,Above Moderate Income,No,No,No,District 3,Los Angeles - Brentwood,SPA 5 - West,5771,2490260.74609375,7354.9916877505
6037264303,152944.0,1578,Above Moderate Income,No,No,No,District 3,Los Angeles - Brentwood,SPA 5 - West,5772,2261081.6015625,6586.0236652056
6037264304,125320.0,1307,Above Moderate Income,No,No,No,District 3,Los Angeles - Brentwood,SPA 5 - West,5773,2225741.22460938,7198.82702488835
6037264305,130656.0,1887,Above Moderate Income,No,No,No,District 3,Los Angeles - Brentwood,SPA 5 - West,5774,14595887.8798828,19041.3321754964
6037264306,127781.0,873,Above Moderate Income,No,No,No,District 3,Los Angeles - Brentwood,SPA 5 - West,5775,3884954.24414062,8953.87718670341
6037265100,116016.0,1263,Moderate Income,No,No,Yes,District 3,Los Angeles - Westwood,SPA 5 - West,5776,25359898.2792969,23623.5309086495
6037265201,148517.0,788,Above Moderate Income,No,No,No,District 3,Los Angeles - Westwood,SPA 5 - West,5777,4644328.41699219,11660.5075505666
6037265203,146146.0,1037,Above Moderate Income,No,No,No,District 3,Los Angeles - Westwood,SPA 5 - West,5778,3384581.37890625,8364.39171620167
6037265204,117829.0,743,Moderate Income,No,No,Yes,District 3,Los Angeles - Westwood,SPA 5 - West,5779,2769406.64648438,7451.48028179698
6037265410,212625.0,642,Above Moderate Income,No,No,No,District 3,Los Angeles - Brentwood,SPA 5 - West,5785,7638860.0,15973.5504310932
6037265420,250001.0,611,Above Moderate Income,No,No,No,District 3,Los Angeles - Westwood,SPA 5 - West,5786,7849221.04296875,12202.5691789749
6037265521,83866.0,1120,Low Income,Yes,No,Yes,District 3,Los Angeles - Westwood,SPA 5 - West,5787,1452625.41210938,5481.34159352196
6037265522,99141.0,1031,Low Income,No,No,Yes,District 3,Los Angeles - Westwood,SPA 5 - West,5788,2667208.06054688,7734.37965387551
6037265523,74226.0,1298,Low Income,Yes,Yes,Yes,District 3,Los Angeles - Westwood,SPA 5 - West,5789,3627106.28125,7646.92736511404
6037265524,118005.0,1358,Above Moderate Income,No,No,No,District 3,Los Angeles - Westwood,SPA 5 - West,5790,4685379.44921875,8662.14900532414
6037265601,101389.0,1400,Low Income,No,No,Yes,District 3,Los Angeles - Westwood,SPA 5 - West,5791,6758653.25585938,11344.1722563052
6037265602,98272.0,1591,Low Income,No,No,Yes,District 3,Los Angeles - Westwood,SPA 5 - West,5792,3614948.77441406,9204.14860572977
6037265701,152250.0,853,Above Moderate Income,No,No,No,District 3,Los Angeles - Westwood,SPA 5 - West,5793,9188262.40039062,15334.421964627
6037265702,100547.0,1546,Low Income,No,No,Yes,District 3,Los Angeles - Westwood,SPA 5 - West,5794,4106623.734375,8615.57387002363
6037267101,125703.0,1348,Above Moderate Income,No,No,No,District 3,Los Angeles - Century City,SPA 5 - West,5795,5094799.38769531,9328.17499684459
6037267102,136677.0,1535,Above Moderate Income,No,No,No,District 3,Los Angeles - Century City,SPA 5 - West,5796,6863044.90332031,10650.8145738421
6037267201,109722.0,1402,Low Income,No,No,Yes,District 3,Los Angeles - West Los Angeles,SPA 5 - West,5797,6481656.11425781,10588.1816264212
6037267202,117933.0,1605,Above Moderate Income,No,No,No,District 3,Los Angeles - West Los Angeles,SPA 5 - West,5798,6201058.95507812,10207.7605167507
6037267300,139609.0,2141,Above Moderate Income,No,No,No,District 3,Los Angeles - West Los Angeles,SPA 5 - West,5799,4635901.66015625,8676.10835439837
6037267403,93094.0,1859,Low Income,Yes,No,Yes,District 3,Los Angeles - West Los Angeles,SPA 5 - West,5800,2520972.80664062,7862.05293824349
6037267404,78606.0,1777,Low Income,Yes,Yes,Yes,District 3,Los Angeles - West Los Angeles,SPA 5 - West,5801,3117365.171875,7231.28504555003
6037267405,104344.0,1457,Low Income,No,No,Yes,District 3,Los Angeles - West Los Angeles,SPA 5 - West,5802,2296740.30566406,6131.80820545199
6037267406,91008.0,1106,Low Income,Yes,No,Yes,District 3,Los Angeles - West Los Angeles,SPA 5 - West,5803,2315701.02050781,6320.03991672016
6037267502,89408.0,1641,Low Income,Yes,No,Yes,District 3,Los Angeles - West Los Angeles,SPA 5 - West,5804,4726561.77148438,8729.49009511803
6037267503,136038.0,1196,Above Moderate Income,No,No,No,District 3,Los Angeles - West Los Angeles,SPA 5 - West,5805,2126539.04199219,6123.39547314434
6037267504,99485.0,1889,Low Income,No,No,Yes,District 3,Los Angeles - West Los Angeles,SPA 5 - West,5806,2703197.72949219,6798.48655616878
6037267600,82500.0,1372,Low Income,Yes,Yes,Yes,District 3,Los Angeles - West Los Angeles,SPA 5 - West,5807,13667713.1103516,15004.2722122777
6037267700,127722.0,1926,Above Moderate Income,No,No,No,District 3,Los Angeles - West Los Angeles,SPA 5 - West,5808,8734385.95996094,12174.9433891778
6037267800,117738.0,1696,Moderate Income,No,No,Yes,District 3,Los Angeles - Rancho Park,SPA 5 - West,5809,12404027.4277344,14893.816660292
6037267901,135533.0,1890,Above Moderate Income,No,No,No,District 3,Los Angeles - Century City,SPA 5 - West,5810,12154628.453125,14915.0995692222
6037267902,146534.0,1703,Above Moderate Income,No,No,No,District 3,Los Angeles - Century City,SPA 5 - West,5811,8318198.16992188,12819.5856204416
6037269000,177750.0,2085,Above Moderate Income,No,No,No,District 3,Los Angeles - Cheviot Hills,SPA 5 - West,5812,24591678.8359375,28595.8458644189
6037269100,95484.0,1590,Low Income,Yes,No,Yes,District 3,Los Angeles - Beverlywood,SPA 5 - West,5813,8969469.2109375,12201.3208703424
6037269300,230893.0,1428,Above Moderate Income,No,No,No,District 3,Los Angeles - Cheviot Hills,SPA 5 - West,5814,23755281.8125,20156.5347956459
6037269500,250001.0,1386,Above Moderate Income,No,No,No,District 3,Los Angeles - Beverlywood,SPA 5 - West,5815,15097437.5771484,17754.2665887919
6037269602,91212.0,817,Low Income,Yes,No,Yes,District 3,Los Angeles - Cadillac-Corning,SPA 5 - West,5817,3114965.6953125,7320.27658309864
6037269700,122237.0,1490,Above Moderate Income,No,No,No,District 3,Los Angeles - Reynier Village,SPA 5 - West,5818,9754783.43945312,14608.4880263669
6037269800,112708.0,1455,Moderate Income,No,No,Yes,District 3,Los Angeles - Beverlywood,SPA 5 - West,5819,4851981.453125,11975.26717646
6037269903,92861.0,1927,Low Income,Yes,No,Yes,District 3,Los Angeles - Palms,SPA 5 - West,5820,3055382.6171875,7705.90889958854
6037269905,109186.0,1399,Low Income,No,No,Yes,District 3,Los Angeles - Palms,SPA 5 - West,5821,2470914.90527344,7675.65244978225
6037269906,123720.0,1590,Above Moderate Income,No,No,No,District 3,Los Angeles - Palms,SPA 5 - West,5822,2228641.22363281,7454.92256128818
6037269907,98229.0,1352,Low Income,No,No,Yes,District 3,Los Angeles - Palms,SPA 5 - West,5823,2960305.25878906,7579.40613029215
6037269908,83562.0,1313,Low Income,Yes,No,Yes,District 3,Los Angeles - Palms,SPA 5 - West,5824,1797698.93359375,6587.59117563071
6037269909,102508.0,1303,Low Income,No,No,Yes,District 3,Los Angeles - Palms,SPA 5 - West,5825,1828606.28027344,5970.59758982416
6037270101,106429.0,1166,Low Income,No,No,Yes,District 3,Los Angeles - Palms,SPA 5 - West,5826,4196370.65332031,11752.1217945184
6037270102,112131.0,1057,Moderate Income,No,No,Yes,District 3,Los Angeles - Palms,SPA 5 - West,5827,2092525.32421875,7567.6825710571
6037270200,80563.0,1255,Low Income,Yes,Yes,Yes,District 3,Los Angeles - Regent Square,SPA 5 - West,5828,8055280.75097656,14099.7626536215
6037270300,68709.0,1141,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Faircrest Heights,SPA 4 - Metro,5829,10522641.6972656,13635.1289087362
6037271100,106618.0,896,Low Income,No,No,Yes,District 3,Los Angeles - Rancho Park,SPA 5 - West,5830,8635387.59667969,14142.1481793455
6037271200,119836.0,1237,Above Moderate Income,No,No,No,District 3,Los Angeles - Mar Vista,SPA 5 - West,5831,5725637.53515625,13655.4397795212
6037271300,104231.0,2166,Low Income,No,No,Yes,District 3,Los Angeles - Mar Vista,SPA 5 - West,5832,15813444.8388672,19320.266506748
6037271400,172500.0,1372,Above Moderate Income,No,No,No,District 3,Los Angeles - Mar Vista,SPA 5 - West,5833,12357799.9384766,14485.3690581844
6037271500,101897.0,1320,Low Income,No,No,Yes,District 3,Los Angeles - Mar Vista,SPA 5 - West,5834,9788883.35058594,13020.26340254
6037271600,115456.0,2061,Moderate Income,No,No,Yes,District 3,Los Angeles - Mar Vista,SPA 5 - West,5835,9781377.4609375,12555.0553203256
6037271702,84515.0,1885,Low Income,Yes,No,Yes,District 3,Los Angeles - Palms,SPA 5 - West,5836,7592156.96679688,13322.7618111577
6037271703,130559.0,1352,Above Moderate Income,No,No,No,District 3,Los Angeles - Palms,SPA 5 - West,5837,4857322.57226562,12232.2429762385
6037271704,153750.0,1391,Above Moderate Income,No,No,No,District 3,Los Angeles - Palms,SPA 5 - West,5838,5847606.82519531,11867.451078572
6037271801,74506.0,1683,Low Income,Yes,Yes,Yes,District 3,Los Angeles - Palms,SPA 5 - West,5839,5287108.35058594,9478.41750764255
6037271803,97629.0,1635,Low Income,Yes,No,Yes,District 3,Los Angeles - Palms,SPA 5 - West,5840,2487168.61914062,6329.04714301577
6037271804,97434.0,1036,Low Income,Yes,No,Yes,District 3,Los Angeles - Palms,SPA 5 - West,5841,3637620.84375,9969.11294726416
6037271901,119561.0,1378,Above Moderate Income,No,No,No,District 3,Los Angeles - Mar Vista,SPA 5 - West,5842,7067853.58984375,10703.5282348266
6037271902,102510.0,1861,Low Income,No,No,Yes,District 3,Los Angeles - Mar Vista,SPA 5 - West,5843,9898373.58300781,12730.5976019258
6037272100,128125.0,1857,Above Moderate Income,No,No,No,District 3,Los Angeles - Mar Vista,SPA 5 - West,5844,12914516.2705078,14801.8180768641
6037272201,95446.0,981,Low Income,Yes,No,Yes,District 3,Los Angeles - Mar Vista,SPA 5 - West,5845,2785886.08203125,6699.03005577761
6037272202,100189.0,1563,Low Income,No,No,Yes,District 3,Los Angeles - Mar Vista,SPA 5 - West,5846,3307453.45800781,8738.0496934549
6037272301,125618.0,1394,Above Moderate Income,No,No,No,District 3,Los Angeles - Mar Vista,SPA 5 - West,5847,6629158.59375,12451.389453796
6037272302,76498.0,1895,Low Income,Yes,Yes,Yes,District 3,Los Angeles - Mar Vista,SPA 5 - West,5848,5447958.46191406,10544.9360954682
6037273100,171005.0,1333,Above Moderate Income,No,No,No,District 3,Los Angeles - Venice,SPA 5 - West,5849,12686074.5966797,15511.8463907631
6037273200,134067.0,1440,Above Moderate Income,No,No,No,District 3,Los Angeles - Venice,SPA 5 - West,5850,6916004.71386719,11504.1381167441
6037273300,91875.0,1465,Low Income,Yes,No,Yes,District 3,Los Angeles - Venice,SPA 5 - West,5851,6143477.65625,11182.4426440774
6037273403,111364.0,896,Moderate Income,No,No,Yes,District 3,Los Angeles - Venice,SPA 5 - West,5852,2869621.47167969,8586.10316146988
6037273404,84449.0,1291,Low Income,Yes,No,Yes,District 3,Los Angeles - Venice,SPA 5 - West,5853,2649389.50292969,7992.8271823763
6037273502,107162.0,1714,Low Income,No,No,Yes,District 3,Los Angeles - Venice,SPA 5 - West,5854,5716706.65234375,10126.2523331556
6037273600,121875.0,1151,Above Moderate Income,No,No,No,District 3,Los Angeles - Venice,SPA 5 - West,5855,6348192.07714844,10763.6351953028
6037273700,135766.0,1217,Above Moderate Income,No,No,No,District 3,Los Angeles - Venice,SPA 5 - West,5856,7435177.84667969,11006.1687801483
6037273800,97155.0,1486,Low Income,Yes,No,Yes,District 3,Los Angeles - Venice,SPA 5 - West,5857,8023533.62304688,16413.4933632133
6037273902,155281.0,2408,Above Moderate Income,No,No,No,District 3,Los Angeles - Venice,SPA 5 - West,5858,9576339.77734375,13366.1325032925
6037274100,104643.0,2046,Low Income,No,No,Yes,District 2,Los Angeles - Venice,SPA 5 - West,5859,6710901.9609375,14042.0986917599
6037274202,119728.0,2253,Above Moderate Income,No,No,No,District 2,Los Angeles - Marina Peninsula,SPA 5 - West,5860,10042123.1269531,16499.6556489787
6037275101,134519.0,457,Above Moderate Income,No,No,No,District 2,Los Angeles - Del Rey,SPA 5 - West,5861,3633314.11035156,9774.92849131878
6037275102,100286.0,1334,Low Income,No,No,Yes,District 2,Los Angeles - Del Rey,SPA 5 - West,5862,6837186.46191406,11952.4838678094
6037275200,103846.0,1658,Low Income,No,No,Yes,District 2,Los Angeles - Del Rey,SPA 5 - West,5863,4985019.02734375,10518.5827495859
6037275311,94403.0,2561,Low Income,Yes,No,Yes,District 2,Los Angeles - Del Rey,SPA 5 - West,5864,13882947.7021484,17011.1004983739
6037275312,177963.0,1058,Above Moderate Income,No,No,No,District 2,Los Angeles - Del Rey,SPA 5 - West,5865,8815611.14746094,14279.504571085
6037275313,118257.0,1701,Above Moderate Income,No,No,No,District 2,Los Angeles - Del Rey,SPA 5 - West,5866,10505094.609375,15860.0289743989
6037275400,141780.0,2389,Above Moderate Income,No,No,No,District 2,Los Angeles - Del Rey,SPA 5 - West,5867,8095239.0546875,13033.9955791604
6037275500,60750.0,1756,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Del Rey,SPA 5 - West,5868,8448458.58886719,11616.751280014
6037275603,127727.0,1218,Above Moderate Income,No,No,No,District 2,Los Angeles - Playa Vista,SPA 5 - West,5869,11017801.6728516,16764.5907293169
6037275604,180246.0,4919,Above Moderate Income,No,No,No,District 2,Los Angeles - Playa Vista,SPA 5 - West,5870,16679063.9941406,25351.3079642135
6037275605,116024.0,1707,Moderate Income,No,No,Yes,District 2,Los Angeles - Playa Vista,SPA 5 - West,5871,11233416.4560547,17377.2228422322
6037276000,157366.0,2949,Above Moderate Income,No,No,No,District 2,Los Angeles - Westchester,SPA 5 - West,5872,25266210.1015625,22460.2137892825
6037276101,111085.0,1949,Moderate Income,No,No,Yes,District 2,Los Angeles - Westchester,SPA 5 - West,5873,3546770.91992188,10389.583553457
6037276102,86250.0,1653,Low Income,Yes,No,Yes,District 2,Los Angeles - Westchester,SPA 5 - West,5874,7033821.76464844,20268.9176519023
6037276400,233009.0,1473,Above Moderate Income,No,No,No,District 2,Los Angeles - Westchester,SPA 5 - West,5875,13719925.2001953,16195.913303058
6037276500,156853.0,741,Above Moderate Income,No,No,No,District 2,Los Angeles - Westchester,SPA 5 - West,5876,12850240.875,15352.7451887596
6037276601,168011.0,1709,Above Moderate Income,No,No,No,District 2,Los Angeles - Westchester,SPA 5 - West,5877,24148517.6640625,23190.2286017538
6037276605,110714.0,1312,Low Income,No,No,Yes,District 2,Los Angeles - Westchester,SPA 5 - West,5878,2509882.21386719,7961.15376200451
6037276606,123341.0,1843,Above Moderate Income,No,No,No,District 2,Los Angeles - Westchester,SPA 5 - West,5879,2360108.00488281,7249.35599351994
6037276607,94491.0,1384,Low Income,Yes,No,Yes,District 2,Los Angeles - Westchester,SPA 5 - West,5880,5038397.59472656,11123.2188906259
6037276608,96685.0,1079,Low Income,Yes,No,Yes,District 2,Los Angeles - Westchester,SPA 5 - West,5881,3821364.40722656,8504.29798788105
6037277000,173750.0,2154,Above Moderate Income,No,No,No,District 2,Los Angeles - Westchester,SPA 5 - West,5882,24690966.8134766,21806.3264287516
6037277100,161875.0,1107,Above Moderate Income,No,No,No,District 2,Los Angeles - Westchester,SPA 5 - West,5883,13342441.109375,15079.625183576
6037277200,60719.0,966,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Westchester,SPA 5 - West,5884,11329446.2939453,15060.5075310795
6037278001,96429.0,1088,Low Income,Yes,No,Yes,District 2,Los Angeles - Westchester,SPA 5 - West,5886,17423890.3818359,25039.057854707
6037278102,172153.0,1431,Above Moderate Income,No,No,No,District 2,Los Angeles - Playa Del Rey,SPA 5 - West,5887,16249113.2753906,24720.6077799528
6037291120,73167.0,622,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Harbor Gateway,SPA 8 - South Bay,5889,7550421.375,10995.0416891156
6037291130,85938.0,991,Low Income,Yes,No,Yes,District 2,Los Angeles - Harbor Gateway,SPA 8 - South Bay,5890,13899073.2744141,15716.6224625271
6037291210,65156.0,1709,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Harbor Gateway,SPA 8 - South Bay,5891,13398098.6005859,15541.9349483896
6037291220,75324.0,1063,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Harbor Gateway,SPA 8 - South Bay,5892,8858200.55859375,12160.6940398644
6037291300,100682.0,1120,Low Income,No,No,Yes,District 2,Los Angeles - Harbor Gateway,SPA 8 - South Bay,5893,25887162.1796875,31571.6120236208
6037292002,114239.0,534,Moderate Income,No,No,Yes,District 2,Los Angeles - Harbor Gateway,SPA 8 - South Bay,5895,5061207.34375,9234.41081380789
6037293203,81067.0,1005,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Harbor Gateway,SPA 8 - South Bay,5896,5040975.88476562,9621.54570739352
6037293204,108385.0,1003,Low Income,No,No,Yes,District 2,Los Angeles - Harbor Gateway,SPA 8 - South Bay,5897,6513320.20800781,13400.475746152
6037293205,58101.0,1121,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Harbor Gateway,SPA 8 - South Bay,5898,6862977.63769531,11403.714366982
6037293206,74231.0,794,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Harbor Gateway,SPA 8 - South Bay,5899,4486000.35839844,9171.07582414312
6037293301,103375.0,954,Low Income,No,No,Yes,District 4,Los Angeles - Harbor City,SPA 8 - South Bay,5900,9201180.93359375,14207.0032790495
